Rossz,Szomszedos,Okt. 5--7.,Okt. 12--14.,Nov. 9--11.,Nov. 16--18.,Nov. 23--25.,Nov 30.-- Dec 2.,Dec. 7--9.,Dec. 14--16.,Dec. 21--23.,Jan. 4--6.,Jan. 11--13.,Jan. 18--20.,Jan. 25--27.
8,7,,,,Lemur,Zooey,Okapi,Bárány,Ka,,Franny,Bálna,Kb,Mongúz
8,7,,,,Mongúz,Zooey,Okapi,Bárány,Ka,,Franny,Bálna,Lemur,Kb
8,7,,,Mongúz,Lemur,Zooey,Okapi,Bárány,,,Franny,Bálna,Ka,Kb
8,7,,,Mongúz,Kb,Zooey,Okapi,Bárány,,,Franny,Bálna,Lemur,Ka
8,7,,,Mongúz,Lemur,Ka,Okapi,Bárány,Zooey,,Franny,Bálna,Kb,
8,7,,,,Lemur,Ka,Okapi,Bárány,Zooey,,Franny,Bálna,Kb,Mongúz
8,7,,,,Mongúz,Ka,Okapi,Bárány,Zooey,,Franny,Bálna,Lemur,Kb
8,7,,,Mongúz,Lemur,Zooey,Ka,Okapi,Bárány,,Franny,Bálna,Kb,
8,7,,,,Lemur,Zooey,Ka,Okapi,Bárány,,Franny,Bálna,Kb,Mongúz
8,7,,,,Mongúz,Zooey,Ka,Okapi,Bárány,,Franny,Bálna,Lemur,Kb
8,7,,,,Mongúz,Zooey,Okapi,Lemur,Bárány,,Franny,Bálna,Kb,Ka
8,7,,Ka,Mongúz,Bálna,Zooey,Okapi,Lemur,,,Franny,Bárány,Kb,
8,7,,,Ka,Bálna,Zooey,Okapi,Lemur,,,Franny,Bárány,Kb,Mongúz
8,7,,,Mongúz,Bálna,Zooey,Ka,Kb,Okapi,,Franny,Bárány,Lemur,
8,7,,,,Bálna,Zooey,Ka,Kb,Okapi,,Franny,Bárány,Lemur,Mongúz
8,7,,,Mongúz,Bálna,Zooey,Ka,Okapi,Kb,,Franny,Bárány,Lemur,
8,7,,,,Bálna,Zooey,Ka,Okapi,Kb,,Franny,Bárány,Lemur,Mongúz
8,7,,,Mongúz,Bálna,Zooey,Ka,Lemur,,Okapi,Franny,Bárány,Kb,
8,7,,,,Bálna,Zooey,Ka,Lemur,,Okapi,Franny,Bárány,Kb,Mongúz
8,7,,Lemur,Mongúz,Bálna,Zooey,Okapi,Ka,,,Franny,Bárány,Kb,
8,7,,,Mongúz,Bálna,Zooey,Okapi,Ka,,,Franny,Bárány,Kb,Lemur
8,7,,,Mongúz,Bálna,Zooey,Okapi,Kb,Ka,,Franny,Bárány,Lemur,
8,7,,,,Bálna,Zooey,Okapi,Kb,Ka,,Franny,Bárány,Lemur,Mongúz
8,7,,,Mongúz,Bálna,Zooey,,Okapi,Ka,Kb,Franny,Bárány,Lemur,
8,7,,,,Bálna,Zooey,,Okapi,Ka,Kb,Franny,Bárány,Lemur,Mongúz
8,7,,,,Bálna,Zooey,Mongúz,Okapi,Ka,,Franny,Bárány,Kb,Lemur
8,7,,,Mongúz,Bálna,Zooey,Okapi,Lemur,,Ka,Franny,Bárány,Kb,
8,7,,,,Bálna,Zooey,Okapi,Lemur,,Ka,Franny,Bárány,Kb,Mongúz
8,7,,,Mongúz,Bálna,Zooey,Okapi,Lemur,,Kb,Franny,Bárány,Ka,
8,7,,,,Bálna,Zooey,Okapi,Lemur,,Kb,Franny,Bárány,Ka,Mongúz
8,7,,Lemur,Mongúz,Bálna,Zooey,Okapi,,,,Franny,Bárány,Ka,Kb
8,7,,,,Bálna,Zooey,Mongúz,Lemur,Okapi,,Franny,Bárány,Ka,Kb
8,7,,,,Bálna,Zooey,Okapi,Lemur,,Kb,Franny,Bárány,Mongúz,Ka
8,7,,,Mongúz,Bálna,Zooey,Okapi,,,Kb,Franny,Bárány,Lemur,Ka
8,7,,,,Bálna,Zooey,Mongúz,Okapi,,Kb,Franny,Bárány,Lemur,Ka
8,7,,,Mongúz,Bálna,Ka,Zooey,Okapi,,,Franny,Bárány,Lemur,Kb
8,7,,,Mongúz,Bálna,Ka,Okapi,Kb,Zooey,,Franny,Bárány,Lemur,
8,7,,,,Bálna,Ka,Okapi,Kb,Zooey,,Franny,Bárány,Lemur,Mongúz
8,7,,,Mongúz,Bálna,Ka,,Okapi,Zooey,Kb,Franny,Bárány,Lemur,
8,7,,,,Bálna,Ka,,Okapi,Zooey,Kb,Franny,Bárány,Lemur,Mongúz
8,7,,,,Bálna,Ka,Mongúz,Okapi,Zooey,,Franny,Bárány,Kb,Lemur
8,7,,,Mongúz,Bálna,,Ka,Okapi,Zooey,Kb,Franny,Bárány,Lemur,
8,7,,,,Bálna,,Ka,Okapi,Zooey,Kb,Franny,Bárány,Lemur,Mongúz
8,7,,,,Bálna,Okapi,Ka,Lemur,Zooey,,Franny,Bárány,Mongúz,Kb
8,7,,,Mongúz,Bálna,Kb,Okapi,Lemur,Zooey,,Franny,Bárány,Ka,
8,7,,,,Bálna,Kb,Okapi,Lemur,Zooey,,Franny,Bárány,Ka,Mongúz
8,7,,,,Bálna,Kb,Okapi,Lemur,Zooey,,Franny,Bárány,Mongúz,Ka
8,7,,,,Bálna,Kb,Mongúz,Okapi,Zooey,,Franny,Bárány,Lemur,Ka
8,7,,,Mongúz,Bálna,,,Okapi,Zooey,Kb,Franny,Bárány,Lemur,Ka
8,7,,,,Bálna,Okapi,Mongúz,Lemur,Zooey,,Franny,Bárány,Kb,Ka
8,7,,,Mongúz,Ka,Zooey,Bálna,Okapi,,,Franny,Bárány,Lemur,Kb
8,7,,,Mongúz,Lemur,Zooey,Bálna,Okapi,Ka,,Franny,Bárány,Kb,
8,7,,,,Lemur,Zooey,Bálna,Okapi,Ka,,Franny,Bárány,Kb,Mongúz
8,7,,,,Mongúz,Zooey,Bálna,Okapi,Ka,,Franny,Bárány,Lemur,Kb
8,7,,,Mongúz,Lemur,Zooey,Bálna,Okapi,,,Franny,Bárány,Ka,Kb
8,7,,,Mongúz,Kb,Zooey,Bálna,Okapi,,,Franny,Bárány,Lemur,Ka
8,7,,,,Mongúz,Zooey,Bálna,Lemur,Okapi,,Franny,Bárány,Kb,Ka
8,7,,,Mongúz,Lemur,Ka,Bálna,Okapi,Zooey,,Franny,Bárány,Kb,
8,7,,,,Lemur,Ka,Bálna,Okapi,Zooey,,Franny,Bárány,Kb,Mongúz
8,7,,,,Mongúz,Ka,Bálna,Okapi,Zooey,,Franny,Bárány,Lemur,Kb
8,7,,,Mongúz,Lemur,Zooey,Okapi,Bálna,,,Franny,Bárány,Kb,Ka
8,7,,,Mongúz,Ka,Zooey,Okapi,Lemur,Bálna,,Franny,Bárány,Kb,
8,7,,,,Ka,Zooey,Okapi,Lemur,Bálna,,Franny,Bárány,Kb,Mongúz
8,7,,,Mongúz,Kb,Zooey,Ka,Okapi,Bálna,,Franny,Bárány,Lemur,
8,7,,,,Kb,Zooey,Ka,Okapi,Bálna,,Franny,Bárány,Lemur,Mongúz
8,7,,,,Mongúz,Zooey,Ka,Okapi,Bálna,,Franny,Bárány,Kb,Lemur
8,7,,,,Lemur,Zooey,Ka,Okapi,Bálna,,Franny,Bárány,Mongúz,Kb
8,7,,,,Mongúz,Zooey,Okapi,Lemur,Bálna,,Franny,Bárány,Ka,Kb
8,7,,,,Lemur,Zooey,Mongúz,Okapi,Bálna,,Franny,Bárány,Kb,Ka
8,7,,,,Mongúz,Zooey,Ka,Okapi,,Kb,Franny,Bárány,Lemur,Bálna
8,7,,,Mongúz,Lemur,Zooey,Okapi,Ka,,,Franny,Bárány,Kb,Bálna
8,7,,,,Lemur,Zooey,Mongúz,Okapi,Ka,,Franny,Bárány,Kb,Bálna
8,7,,,Mongúz,Kb,Zooey,Okapi,Lemur,,,Franny,Bárány,Ka,Bálna
8,7,,,,Lemur,Ka,Mongúz,Okapi,Zooey,,Franny,Bárány,Kb,Bálna
8,7,,,,Mongúz,Kb,Ka,Okapi,Zooey,,Franny,Bárány,Lemur,Bálna
8,7,,,,Mongúz,Okapi,Ka,Lemur,Zooey,,Franny,Bárány,Kb,Bálna
8,7,,,Mongúz,Bálna,Zooey,Okapi,Lemur,,,Franny,Ka,Bárány,Kb
8,7,,,Mongúz,Ka,Zooey,Okapi,Lemur,,,Franny,Bálna,Bárány,Kb
8,7,,,,Mongúz,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,Bárány,Kb
8,7,,,,Mongúz,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,Bárány,Kb
8,7,,,Mongúz,Kb,Zooey,Okapi,Lemur,,,Franny,Bálna,Bárány,Ka
8,7,,,,Mongúz,Ka,Okapi,Lemur,Zooey,,Franny,Bálna,Bárány,Kb
8,7,,,,Mongúz,Zooey,Ka,Okapi,,Kb,Franny,Bálna,Lemur,Bárány
8,7,,,Mongúz,Lemur,Zooey,Okapi,Ka,,,Franny,Bálna,Kb,Bárány
8,7,,,,Lemur,Zooey,Mongúz,Okapi,Ka,,Franny,Bálna,Kb,Bárány
8,7,,,Mongúz,Kb,Zooey,Okapi,Lemur,,,Franny,Bálna,Ka,Bárány
8,7,,,,Lemur,Ka,Mongúz,Okapi,Zooey,,Franny,Bálna,Kb,Bárány
8,7,,,,Mongúz,Kb,Ka,Okapi,Zooey,,Franny,Bálna,Lemur,Bárány
8,7,,,,Mongúz,Okapi,Ka,Lemur,Zooey,,Franny,Bálna,Kb,Bárány
9,4,Bárány,,Mongúz,Bálna,Zooey,,Okapi,Ka,,Franny,,Lemur,Kb
9,4,Bárány,,Mongúz,Bálna,Zooey,,Lemur,Okapi,,Franny,,Kb,Ka
9,4,Bárány,,Mongúz,Bálna,Ka,,Okapi,Zooey,,Franny,,Lemur,Kb
9,4,Bárány,,Mongúz,Bálna,,Ka,Okapi,Zooey,,Franny,,Lemur,Kb
9,4,Bárány,,Mongúz,Bálna,,Okapi,Lemur,Zooey,,Franny,,Kb,Ka
9,4,Bárány,,Mongúz,,Zooey,,Okapi,Ka,,Franny,Bálna,Lemur,Kb
9,4,Bárány,,Mongúz,,Zooey,,Lemur,Okapi,,Franny,Bálna,Kb,Ka
9,4,Bárány,,Mongúz,,Ka,,Okapi,Zooey,,Franny,Bálna,Lemur,Kb
9,4,Okapi,,Mongúz,Bálna,Zooey,,Lemur,Ka,,Franny,Bárány,,Kb
9,4,Okapi,,Mongúz,Bálna,Ka,,Lemur,Zooey,,Franny,Bárány,,Kb
9,4,Okapi,,Mongúz,Bálna,,Ka,Lemur,Zooey,,Franny,Bárány,,Kb
9,4,Okapi,,Mongúz,Bálna,,Ka,,Zooey,,Franny,Bárány,Lemur,Kb
9,4,Okapi,,Mongúz,,Zooey,,Lemur,Bálna,,Franny,Bárány,Kb,Ka
9,4,Okapi,,Mongúz,,Zooey,,Lemur,Ka,,Franny,Bárány,Kb,Bálna
9,4,Okapi,,Mongúz,,Ka,,Lemur,Zooey,,Franny,Bárány,Kb,Bálna
9,4,Okapi,,Mongúz,Bálna,Zooey,,Lemur,Ka,,Franny,,Kb,Bárány
9,4,Okapi,,Mongúz,Bálna,Ka,,Lemur,Zooey,,Franny,,Kb,Bárány
9,4,Okapi,,Mongúz,Bálna,,Ka,Lemur,Zooey,,Franny,,Kb,Bárány
9,4,Okapi,,Mongúz,,Zooey,,Lemur,Ka,,Franny,Bálna,Kb,Bárány
9,4,Okapi,,Mongúz,,Ka,,Lemur,Zooey,,Franny,Bálna,Kb,Bárány
9,5,Bárány,Lemur,,Bálna,Zooey,Ka,Okapi,,,Franny,,Kb,Mongúz
9,5,Bárány,,Mongúz,Bálna,Zooey,Ka,Lemur,Okapi,,Franny,,Kb,
9,5,Bárány,,,Bálna,Zooey,Ka,Lemur,Okapi,,Franny,,Kb,Mongúz
9,5,Bárány,,Mongúz,Bálna,Zooey,Ka,Okapi,,,Franny,,Kb,Lemur
9,5,Bárány,,Mongúz,Bálna,Zooey,Okapi,Lemur,Ka,,Franny,,Kb,
9,5,Bárány,,,Bálna,Zooey,Okapi,Lemur,Ka,,Franny,,Kb,Mongúz
9,5,Bárány,,Mongúz,Bálna,Zooey,,Okapi,,,Franny,Ka,Lemur,Kb
9,5,Bárány,,Mongúz,Bálna,Zooey,Okapi,Lemur,,,Franny,,Ka,Kb
9,5,Bárány,Lemur,Mongúz,Bálna,Zooey,,Okapi,,,Franny,,Kb,Ka
9,5,Bárány,,Mongúz,Bálna,Ka,Okapi,Lemur,Zooey,,Franny,,Kb,
9,5,Bárány,,,Bálna,Ka,Okapi,Lemur,Zooey,,Franny,,Kb,Mongúz
9,5,Bárány,,Mongúz,Ka,Zooey,,Okapi,,,Franny,Bálna,Lemur,Kb
9,5,Bárány,,Mongúz,,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,Kb,
9,5,Bárány,,Mongúz,,Zooey,Ka,Okapi,,,Franny,Bálna,Kb,Lemur
9,5,Bárány,,Mongúz,Lemur,Zooey,Ka,Okapi,,,Franny,Bálna,,Kb
9,5,Bárány,,Mongúz,Lemur,Zooey,,Okapi,Ka,,Franny,Bálna,Kb,
9,5,Bárány,,,Lemur,Zooey,,Okapi,Ka,,Franny,Bálna,Kb,Mongúz
9,5,Bárány,,Mongúz,,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,Kb,
9,5,Bárány,,,Mongúz,Zooey,,Okapi,Ka,,Franny,Bálna,Lemur,Kb
9,5,Bárány,,Mongúz,Lemur,Zooey,,Okapi,,,Franny,Bálna,Ka,Kb
9,5,Bárány,,Mongúz,,Zooey,Okapi,Lemur,,,Franny,Bálna,Ka,Kb
9,5,Bárány,,Mongúz,Kb,Zooey,,Okapi,,,Franny,Bálna,Lemur,Ka
9,5,Bárány,Lemur,Mongúz,,Zooey,,Okapi,,,Franny,Bálna,Kb,Ka
9,5,Bárány,Lemur,,Mongúz,Zooey,,Okapi,,,Franny,Bálna,Kb,Ka
9,5,Bárány,,,Mongúz,Zooey,,Lemur,Okapi,,Franny,Bálna,Kb,Ka
9,5,Bárány,,Mongúz,Lemur,Ka,,Okapi,Zooey,,Franny,Bálna,Kb,
9,5,Bárány,,,Lemur,Ka,,Okapi,Zooey,,Franny,Bálna,Kb,Mongúz
9,5,Bárány,,Mongúz,,Ka,Okapi,Lemur,Zooey,,Franny,Bálna,Kb,
9,5,Bárány,,,Mongúz,Ka,,Okapi,Zooey,,Franny,Bálna,Lemur,Kb
9,5,Bárány,,Mongúz,Lemur,,Ka,Okapi,Zooey,,Franny,Bálna,Kb,
9,5,Bárány,,,Lemur,,Ka,Okapi,Zooey,,Franny,Bálna,Kb,Mongúz
9,5,Bárány,,Mongúz,,,Ka,Okapi,Zooey,,Franny,Bálna,Lemur,Kb
9,5,Bárány,,,Mongúz,,Ka,Okapi,Zooey,,Franny,Bálna,Lemur,Kb
9,5,Bárány,,Mongúz,Lemur,,,Okapi,Zooey,,Franny,Bálna,Kb,Ka
9,5,Bárány,,Mongúz,,,Okapi,Lemur,Zooey,,Franny,Bálna,Kb,Ka
9,5,Bárány,,,Mongúz,,Okapi,Lemur,Zooey,,Franny,Bálna,Kb,Ka
9,5,Bárány,,Mongúz,Lemur,Zooey,Ka,Okapi,,,Franny,,Kb,Bálna
9,5,,Lemur,,Bálna,Zooey,Ka,Bárány,Okapi,,Franny,,Kb,Mongúz
9,5,Okapi,,Mongúz,Bálna,Zooey,Ka,Bárány,,,Franny,,Lemur,Kb
9,5,,Lemur,,Bálna,Zooey,Okapi,Bárány,Ka,,Franny,,Kb,Mongúz
9,5,,Lemur,Mongúz,Bálna,Zooey,,Bárány,Okapi,,Franny,,Kb,Ka
9,5,,Lemur,,Bálna,Ka,Okapi,Bárány,Zooey,,Franny,,Kb,Mongúz
9,5,,Lemur,Mongúz,Bálna,,Okapi,Bárány,Zooey,,Franny,,Kb,Ka
9,5,Okapi,,Mongúz,,Zooey,Ka,Bárány,,,Franny,Bálna,Lemur,Kb
9,5,,Lemur,Mongúz,,Zooey,,Bárány,Okapi,,Franny,Bálna,Kb,Ka
9,5,,Lemur,,Mongúz,Zooey,,Bárány,Okapi,,Franny,Bálna,Kb,Ka
9,5,Okapi,,Mongúz,Lemur,Zooey,,Bárány,,,Franny,Bálna,Kb,Ka
9,5,,Lemur,,Mongúz,,Okapi,Bárány,Zooey,,Franny,Bálna,Kb,Ka
9,5,,Lemur,,Bálna,Zooey,Ka,Okapi,Bárány,,Franny,,Kb,Mongúz
9,5,,Lemur,Mongúz,Bálna,Zooey,,Okapi,Bárány,,Franny,,Kb,Ka
9,5,,Lemur,Mongúz,,Zooey,,Okapi,Bárány,,Franny,Bálna,Kb,Ka
9,5,,Lemur,,Mongúz,Zooey,,Okapi,Bárány,,Franny,Bálna,Kb,Ka
9,5,,Ka,,Bálna,Zooey,,Lemur,Okapi,,Franny,Bárány,Kb,Mongúz
9,5,,Lemur,,Bálna,Zooey,Ka,Okapi,,Kb,Franny,Bárány,,Mongúz
9,5,,Lemur,Mongúz,Bálna,Zooey,Ka,,Okapi,,Franny,Bárány,,Kb
9,5,,Lemur,,Bálna,Zooey,Ka,,Okapi,,Franny,Bárány,Mongúz,Kb
9,5,,Lemur,,Bálna,Zooey,,Ka,Okapi,,Franny,Bárány,Kb,Mongúz
9,5,Okapi,,Mongúz,Bálna,Zooey,,Ka,,,Franny,Bárány,Lemur,Kb
9,5,,Lemur,Mongúz,Bálna,Zooey,Okapi,,Ka,,Franny,Bárány,,Kb
9,5,,Lemur,,Bálna,Zooey,Mongúz,Okapi,Ka,,Franny,Bárány,,Kb
9,5,,Lemur,,Bálna,Zooey,Okapi,,Ka,,Franny,Bárány,Mongúz,Kb
9,5,Okapi,,,Bálna,Zooey,,Lemur,Ka,,Franny,Bárány,Mongúz,Kb
9,5,,Mongúz,,Bálna,Zooey,,Okapi,Ka,,Franny,Bárány,Lemur,Kb
9,5,Okapi,,Mongúz,Bálna,Zooey,,,Ka,,Franny,Bárány,Lemur,Kb
9,5,,Lemur,,Bálna,Zooey,,Okapi,,Ka,Franny,Bárány,Kb,Mongúz
9,5,,Lemur,,Bálna,Zooey,,Okapi,,Kb,Franny,Bárány,Ka,Mongúz
9,5,Okapi,,Mongúz,Bálna,Zooey,,Kb,,,Franny,Bárány,Lemur,Ka
9,5,,Lemur,Mongúz,Bálna,Zooey,,Okapi,,Kb,Franny,Bárány,,Ka
9,5,,Lemur,,Bálna,Zooey,,Okapi,,Kb,Franny,Bárány,Mongúz,Ka
9,5,,Lemur,,Bálna,Zooey,Mongúz,,Okapi,,Franny,Bárány,Kb,Ka
9,5,,Mongúz,,Bálna,Zooey,,Lemur,Okapi,,Franny,Bárány,Kb,Ka
9,5,,Ka,,Bálna,,Okapi,Lemur,Zooey,,Franny,Bárány,Kb,Mongúz
9,5,,Lemur,Mongúz,Bálna,Ka,Okapi,,Zooey,,Franny,Bárány,,Kb
9,5,,Lemur,,Bálna,Ka,Mongúz,Okapi,Zooey,,Franny,Bárány,,Kb
9,5,,Lemur,,Bálna,Ka,Okapi,,Zooey,,Franny,Bárány,Mongúz,Kb
9,5,Okapi,,,Bálna,Ka,,Lemur,Zooey,,Franny,Bárány,Mongúz,Kb
9,5,,Mongúz,,Bálna,Ka,,Okapi,Zooey,,Franny,Bárány,Lemur,Kb
9,5,Okapi,,Mongúz,Bálna,Ka,,,Zooey,,Franny,Bárány,Lemur,Kb
9,5,,Lemur,,Bálna,Kb,Ka,Okapi,Zooey,,Franny,Bárány,,Mongúz
9,5,,Lemur,,Bálna,Okapi,Ka,,Zooey,,Franny,Bárány,Kb,Mongúz
9,5,Okapi,,,Bálna,,Ka,Lemur,Zooey,,Franny,Bárány,Mongúz,Kb
9,5,,Mongúz,,Bálna,,Ka,Okapi,Zooey,,Franny,Bárány,Lemur,Kb
9,5,,Lemur,,Bálna,,Okapi,Ka,Zooey,,Franny,Bárány,Kb,Mongúz
9,5,,Lemur,,Bálna,Kb,,Okapi,Zooey,,Franny,Bárány,Ka,Mongúz
9,5,,Lemur,Mongúz,Bálna,,Okapi,,Zooey,,Franny,Bárány,Ka,Kb
9,5,,Lemur,,Bálna,,Mongúz,Okapi,Zooey,,Franny,Bárány,Ka,Kb
9,5,Okapi,,Mongúz,Bálna,,,Lemur,Zooey,,Franny,Bárány,Ka,Kb
9,5,,Lemur,Mongúz,Bálna,Kb,,Okapi,Zooey,,Franny,Bárány,,Ka
9,5,,Lemur,,Bálna,Kb,,Okapi,Zooey,,Franny,Bárány,Mongúz,Ka
9,5,,Mongúz,,Bálna,,Okapi,Lemur,Zooey,,Franny,Bárány,Kb,Ka
9,5,Okapi,,,Bálna,,Mongúz,Lemur,Zooey,,Franny,Bárány,Kb,Ka
9,5,Okapi,,Mongúz,,Zooey,Bálna,Lemur,,,Franny,Bárány,Kb,Ka
9,5,,Lemur,,Mongúz,,Bálna,Okapi,Zooey,,Franny,Bárány,Kb,Ka
9,5,,Lemur,,Ka,Zooey,,Okapi,Bálna,,Franny,Bárány,Kb,Mongúz
9,5,Okapi,,Mongúz,,Zooey,Ka,Lemur,Bálna,,Franny,Bárány,Kb,
9,5,,Lemur,Mongúz,,Zooey,Ka,Okapi,Bálna,,Franny,Bárány,,Kb
9,5,,Lemur,,Mongúz,Zooey,Ka,Okapi,Bálna,,Franny,Bárány,,Kb
9,5,,Lemur,Mongúz,,Zooey,,Okapi,Bálna,,Franny,Bárány,Ka,Kb
9,5,,Lemur,,Mongúz,Zooey,,Okapi,Bálna,,Franny,Bárány,Ka,Kb
9,5,,Lemur,Mongúz,,Zooey,Okapi,,Bálna,,Franny,Bárány,Kb,Ka
9,5,,Lemur,,Mongúz,Zooey,Okapi,,Bálna,,Franny,Bárány,Kb,Ka
9,5,Okapi,,,Mongúz,Zooey,,Lemur,Bálna,,Franny,Bárány,Kb,Ka
9,5,Okapi,,Mongúz,Ka,Zooey,,Lemur,,,Franny,Bárány,Kb,Bálna
9,5,,Lemur,Mongúz,,Zooey,Ka,,Okapi,,Franny,Bárány,Kb,Bálna
9,5,,Lemur,,Mongúz,Zooey,Ka,,Okapi,,Franny,Bárány,Kb,Bálna
9,5,,Lemur,Mongúz,,Zooey,Okapi,,Ka,,Franny,Bárány,Kb,Bálna
9,5,,Lemur,,Mongúz,Zooey,Okapi,,Ka,,Franny,Bárány,Kb,Bálna
9,5,Okapi,,,Mongúz,Zooey,,Lemur,Ka,,Franny,Bárány,Kb,Bálna
9,5,,Lemur,Mongúz,,Ka,Okapi,,Zooey,,Franny,Bárány,Kb,Bálna
9,5,,Lemur,,Mongúz,Ka,Okapi,,Zooey,,Franny,Bárány,Kb,Bálna
9,5,Okapi,,,Mongúz,Ka,,Lemur,Zooey,,Franny,Bárány,Kb,Bálna
9,5,Okapi,,Mongúz,,,Ka,Lemur,Zooey,,Franny,Bárány,Kb,Bálna
9,5,Okapi,,,Mongúz,,Ka,Lemur,Zooey,,Franny,Bárány,Kb,Bálna
9,5,Okapi,,Mongúz,Bálna,Zooey,Ka,Lemur,,,Franny,,Bárány,Kb
9,5,,Lemur,Mongúz,Bálna,Zooey,,Okapi,Ka,,Franny,,Bárány,Kb
9,5,,Lemur,Mongúz,Bálna,Ka,,Okapi,Zooey,,Franny,,Bárány,Kb
9,5,,Lemur,Mongúz,Bálna,,Ka,Okapi,Zooey,,Franny,,Bárány,Kb
9,5,Okapi,,Mongúz,,Zooey,Ka,Lemur,,,Franny,Bálna,Bárány,Kb
9,5,,Lemur,Mongúz,,Zooey,,Okapi,Ka,,Franny,Bálna,Bárány,Kb
9,5,,Lemur,,Mongúz,Zooey,,Okapi,Ka,,Franny,Bálna,Bárány,Kb
9,5,,Lemur,Mongúz,,Ka,,Okapi,Zooey,,Franny,Bálna,Bárány,Kb
9,5,,Lemur,,Mongúz,Ka,,Okapi,Zooey,,Franny,Bálna,Bárány,Kb
9,5,,Lemur,,Mongúz,,Ka,Okapi,Zooey,,Franny,Bálna,Bárány,Kb
9,5,,Lemur,Mongúz,Bálna,Zooey,Ka,,Okapi,,Franny,,Kb,Bárány
9,5,,Lemur,Mongúz,Bálna,Zooey,Okapi,,Ka,,Franny,,Kb,Bárány
9,5,,Lemur,,Bálna,Zooey,Mongúz,Okapi,Ka,,Franny,,Kb,Bárány
9,5,Okapi,,Mongúz,Bálna,Zooey,,Lemur,,,Franny,Ka,Kb,Bárány
9,5,,Lemur,Mongúz,Bálna,Ka,Okapi,,Zooey,,Franny,,Kb,Bárány
9,5,,Lemur,,Bálna,Ka,Mongúz,Okapi,Zooey,,Franny,,Kb,Bárány
9,5,,Lemur,Mongúz,,Zooey,Ka,Okapi,Bálna,,Franny,,Kb,Bárány
9,5,,Lemur,,Mongúz,Zooey,Ka,Okapi,Bálna,,Franny,,Kb,Bárány
9,5,Okapi,,Mongúz,Ka,Zooey,,Lemur,,,Franny,Bálna,Kb,Bárány
9,5,,Lemur,Mongúz,,Zooey,Ka,,Okapi,,Franny,Bálna,Kb,Bárány
9,5,,Lemur,,Mongúz,Zooey,Ka,,Okapi,,Franny,Bálna,Kb,Bárány
9,5,,Lemur,Mongúz,,Zooey,Okapi,,Ka,,Franny,Bálna,Kb,Bárány
9,5,,Lemur,,Mongúz,Zooey,Okapi,,Ka,,Franny,Bálna,Kb,Bárány
9,5,Okapi,,,Mongúz,Zooey,,Lemur,Ka,,Franny,Bálna,Kb,Bárány
9,5,,Lemur,Mongúz,,Ka,Okapi,,Zooey,,Franny,Bálna,Kb,Bárány
9,5,,Lemur,,Mongúz,Ka,Okapi,,Zooey,,Franny,Bálna,Kb,Bárány
9,5,Okapi,,,Mongúz,Ka,,Lemur,Zooey,,Franny,Bálna,Kb,Bárány
9,5,Okapi,,Mongúz,,,Ka,Lemur,Zooey,,Franny,Bálna,Kb,Bárány
9,5,Okapi,,,Mongúz,,Ka,Lemur,Zooey,,Franny,Bálna,Kb,Bárány
9,6,Bárány,Lemur,Mongúz,Bálna,Zooey,Ka,Okapi,,,Franny,,Kb,
9,6,Bárány,,Mongúz,Bálna,Zooey,Okapi,Lemur,,,Franny,Ka,Kb,
9,6,Bárány,,,Bálna,Zooey,Okapi,Lemur,,,Franny,Ka,Kb,Mongúz
9,6,Bárány,,Mongúz,Ka,Zooey,Okapi,Lemur,,,Franny,Bálna,Kb,
9,6,Bárány,,,Ka,Zooey,Okapi,Lemur,,,Franny,Bálna,Kb,Mongúz
9,6,Bárány,,Mongúz,Kb,Zooey,Ka,Okapi,,,Franny,Bálna,Lemur,
9,6,Bárány,,,Kb,Zooey,Ka,Okapi,,,Franny,Bálna,Lemur,Mongúz
9,6,Bárány,Lemur,Mongúz,,Zooey,Ka,Okapi,,,Franny,Bálna,Kb,
9,6,Bárány,Lemur,,Mongúz,Zooey,Ka,Okapi,,,Franny,Bálna,Kb,
9,6,Bárány,Lemur,,,Zooey,Ka,Okapi,,,Franny,Bálna,Kb,Mongúz
9,6,Bárány,,,Mongúz,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,Kb,
9,6,Bárány,,,,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,Kb,Mongúz
9,6,Bárány,,,Mongúz,Zooey,Ka,Okapi,,,Franny,Bálna,Kb,Lemur
9,6,Bárány,,,Lemur,Zooey,Ka,Okapi,,,Franny,Bálna,Mongúz,Kb
9,6,Bárány,,,Mongúz,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,Kb,
9,6,Bárány,,,,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,Kb,Mongúz
9,6,Bárány,,,Mongúz,Zooey,Okapi,Lemur,,,Franny,Bálna,Ka,Kb
9,6,Bárány,,Mongúz,Lemur,Zooey,Okapi,,,,Franny,Bálna,Kb,Ka
9,6,Bárány,,,Lemur,Zooey,Mongúz,Okapi,,,Franny,Bálna,Kb,Ka
9,6,Bárány,,,Mongúz,Ka,Okapi,Lemur,Zooey,,Franny,Bálna,Kb,
